8.085106382978722861e-01	1.574468085106383031e-01	7.446808510638297518e-01	1.936170212765957466e-01	2.489361702127659559e-01	2.680851063829787218e-01
7.659574468085106336e-01	1.382978723404255372e-01	7.042553191489361319e-01	1.595744680851063912e-01	2.085106382978723361e-01	2.404255319148936032e-01
7.042553191489361319e-01	1.319148936170212727e-01	6.297872340425532123e-01	1.489361702127659504e-01	1.914893617021276584e-01	2.234042553191489255e-01
7.042553191489361319e-01	1.319148936170212727e-01	6.723404255319148648e-01	1.553191489361702149e-01	1.808510638297872453e-01	2.234042553191489255e-01
1.212765957446808457e-01	6.914893617021277139e-01	1.531914893617021267e-01	1.787234042553191571e-01	2.191489361702127769e-01	3.978723404255319340e-01
1.085106382978723444e-01	6.723404255319148648e-01	1.446808510638297740e-01	1.851063829787233939e-01	2.106382978723404242e-01	-1.000000000000000000e+00
7.659574468085106336e-02	1.936170212765957466e-01	2.340425531914893664e-01	2.553191489361701927e-01	2.659574468085106336e-01	3.106382978723404298e-01
6.595744680851063635e-02	2.127659574468085124e-01	2.255319148936170137e-01	2.680851063829787218e-01	2.999999999999999889e-01	-1.000000000000000000e+00
1.191489361702127714e-01	1.446808510638297740e-01	1.787234042553191571e-01	1.851063829787233939e-01	2.361702127659574546e-01	-1.000000000000000000e+00
1.191489361702127714e-01	1.446808510638297740e-01	1.787234042553191571e-01	1.851063829787233939e-01	2.361702127659574546e-01	-1.000000000000000000e+00
8.085106382978723971e-02	1.170212765957446832e-01	1.659574468085106280e-01	1.744680851063829807e-01	2.212765957446808374e-01	4.531914893617021156e-01
8.297872340425531401e-02	1.127659574468085069e-01	1.382978723404255372e-01	1.744680851063829807e-01	2.191489361702127769e-01	4.063829787234042312e-01
1.127659574468085069e-01	1.404255319148936254e-01	1.829787234042553057e-01	1.957446808510638347e-01	2.404255319148936032e-01	-1.000000000000000000e+00
1.468085106382978622e-01	1.872340425531914820e-01	2.255319148936170137e-01	2.425531914893616914e-01	3.191489361702127825e-01	3.510638297872340496e-01
1.021276595744680799e-01	1.382978723404255372e-01	1.638297872340425398e-01	1.808510638297872453e-01	2.212765957446808374e-01	5.127659574468085291e-01
8.723404255319149037e-02	1.404255319148936254e-01	1.744680851063829807e-01	1.872340425531914820e-01	2.531914893617021045e-01	-1.000000000000000000e+00
9.148936170212765284e-02	1.255319148936170082e-01	1.765957446808510689e-01	1.872340425531914820e-01	4.978723404255319118e-01	2.531914893617021045e-01
2.255319148936170137e-01	2.617021276595744572e-01	2.999999999999999889e-01	3.340425531914893442e-01	6.680851063829786884e-01	4.191489361702127603e-01
9.361702127659574102e-02	1.319148936170212727e-01	1.680851063829787162e-01	2.042553191489361597e-01	5.319148936170212671e-01	2.787234042553191626e-01
1.468085106382978622e-01	1.872340425531914820e-01	2.234042553191489255e-01	2.510638297872340163e-01	5.553191489361701816e-01	3.191489361702127825e-01
1.446808510638297740e-01	1.574468085106383031e-01	1.808510638297872453e-01	2.148936170212766006e-01	2.489361702127659559e-01	5.680851063829787106e-01
1.340425531914893609e-01	1.680851063829787162e-01	2.021276595744680715e-01	2.276595744680851019e-01	2.914893617021276362e-01	-1.000000000000000000e+00
1.425531914893617136e-01	1.617021276595744794e-01	1.914893617021276584e-01	2.255319148936170137e-01	2.829787234042553390e-01	4.382978723404255539e-01
1.617021276595744794e-01	1.936170212765957466e-01	2.063829787234042479e-01	2.574468085106382809e-01	3.148936170212766061e-01	3.468085106382978733e-01
1.468085106382978622e-01	1.978723404255319229e-01	2.255319148936170137e-01	2.617021276595744572e-01	3.297872340425531679e-01	5.234042553191489144e-01
1.489361702127659504e-01	1.744680851063829807e-01	2.063829787234042479e-01	2.574468085106382809e-01	3.340425531914893442e-01	5.510638297872340052e-01
1.489361702127659504e-01	1.744680851063829807e-01	2.063829787234042479e-01	2.574468085106382809e-01	3.340425531914893442e-01	5.510638297872340052e-01
1.489361702127659504e-01	1.808510638297872453e-01	2.212765957446808374e-01	2.468085106382978677e-01	3.170212765957446943e-01	5.468085106382978289e-01
1.085106382978723444e-01	1.553191489361702149e-01	1.765957446808510689e-01	2.042553191489361597e-01	2.446808510638297796e-01	4.829787234042552946e-01
1.148936170212765950e-01	1.595744680851063912e-01	1.978723404255319229e-01	2.574468085106382809e-01	2.148936170212766006e-01	4.446808510638297629e-01
7.659574468085106336e-02	1.212765957446808457e-01	1.595744680851063912e-01	2.000000000000000111e-01	2.872340425531915153e-01	3.063829787234042534e-01
1.574468085106383031e-01	2.170212765957446888e-01	2.510638297872340163e-01	3.021276595744680771e-01	4.042553191489361430e-01	5.148936170212765617e-01
1.425531914893617136e-01	1.893617021276595702e-01	2.382978723404255428e-01	2.638297872340425454e-01	3.340425531914893442e-01	-1.000000000000000000e+00
1.127659574468085069e-01	1.553191489361702149e-01	1.936170212765957466e-01	2.382978723404255428e-01	3.234042553191489588e-01	4.957446808510638236e-01
7.446808510638297518e-02	9.574468085106382920e-02	1.510638297872340385e-01	1.659574468085106280e-01	2.765957446808510745e-01	4.063829787234042312e-01
1.191489361702127714e-01	1.638297872340425398e-01	2.000000000000000111e-01	2.510638297872340163e-01	3.446808510638297851e-01	3.872340425531914931e-01
1.808510638297872453e-01	2.085106382978723361e-01	2.553191489361701927e-01	2.957446808510638125e-01	3.106382978723404298e-01	3.914893617021276695e-01
1.382978723404255372e-01	1.510638297872340385e-01	2.234042553191489255e-01	3.148936170212766061e-01	3.702127659574467877e-01	4.255319148936170248e-01
9.574468085106382920e-02	1.361702127659574491e-01	1.723404255319148926e-01	2.425531914893616914e-01	2.893617021276595480e-01	-1.000000000000000000e+00
1.361702127659574491e-01	1.617021276595744794e-01	1.957446808510638347e-01	2.553191489361701927e-01	2.127659574468085124e-01	2.808510638297872508e-01
7.659574468085106336e-01	1.595744680851063912e-01	1.914893617021276584e-01	5.872340425531914487e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
7.063829787234042756e-01	1.489361702127659504e-01	1.914893617021276584e-01	2.021276595744680715e-01	2.382978723404255428e-01	-1.000000000000000000e+00
1.893617021276595702e-01	6.659574468085106558e-01	2.234042553191489255e-01	2.489361702127659559e-01	2.765957446808510745e-01	4.319148936170212894e-01
1.893617021276595702e-01	6.659574468085106558e-01	2.234042553191489255e-01	2.489361702127659559e-01	2.765957446808510745e-01	4.319148936170212894e-01
1.765957446808510689e-01	2.170212765957446888e-01	2.680851063829787218e-01	4.191489361702127603e-01	4.851063829787233828e-01	3.531914893617021378e-01
6.957446808510637792e-01	1.936170212765957466e-01	2.297872340425531901e-01	5.382978723404255872e-01	3.510638297872340496e-01	-1.000000000000000000e+00
6.382978723404254991e-03	1.765957446808510689e-01	2.148936170212766006e-01	5.234042553191489144e-01	3.319148936170212560e-01	-1.000000000000000000e+00
1.489361702127659642e-02	2.021276595744680715e-01	5.042553191489361764e-01	3.297872340425531679e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
1.723404255319148926e-01	2.957446808510638125e-01	3.382978723404255206e-01	6.787234042553191848e-01	5.765957446808510634e-01	-1.000000000000000000e+00
7.234042553191488700e-02	7.319148936170212227e-01	6.893617021276595702e-01	2.234042553191489255e-01	2.978723404255319007e-01	4.787234042553191737e-01
6.595744680851063357e-01	6.170212765957446832e-01	1.468085106382978622e-01	2.021276595744680715e-01	4.170212765957446721e-01	-1.000000000000000000e+00
6.893617021276595702e-01	6.787234042553191848e-01	1.638297872340425398e-01	6.255319148936170359e-01	4.489361702127659393e-01	-1.000000000000000000e+00
1.191489361702127714e-01	7.425531914893617191e-01	7.042553191489361319e-01	2.425531914893616914e-01	5.106382978723403854e-01	-1.000000000000000000e+00
4.680851063829787051e-02	7.659574468085106336e-01	6.808510638297872175e-01	2.042553191489361597e-01	6.021276595744681215e-01	4.446808510638297629e-01
2.765957446808510467e-02	8.255319148936169915e-01	2.000000000000000111e-01	6.340425531914893886e-01	5.319148936170212671e-01	4.723404255319149092e-01
1.914893617021276584e-02	7.595744680851064246e-01	6.808510638297872175e-01	1.489361702127659504e-01	4.212765957446808485e-01	-1.000000000000000000e+00
5.319148936170212810e-02	8.617021276595744350e-01	7.425531914893617191e-01	1.170212765957446832e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
6.382978723404254991e-03	7.765957446808510189e-01	7.170212765957446610e-01	6.553191489361701594e-01	1.021276595744680799e-01	-1.000000000000000000e+00
8.489361702127659060e-01	6.404255319148935977e-01	8.297872340425531401e-02	5.872340425531914487e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
8.085106382978723971e-02	1.638297872340425398e-01	1.531914893617021267e-01	7.851063829787233717e-01	7.234042553191489811e-01	-1.000000000000000000e+00
8.085106382978723971e-02	1.638297872340425398e-01	1.531914893617021267e-01	7.851063829787233717e-01	7.234042553191489811e-01	-1.000000000000000000e+00
1.574468085106383031e-01	1.085106382978723444e-01	1.765957446808510689e-01	8.382978723404255206e-01	7.936170212765957244e-01	-1.000000000000000000e+00
1.021276595744680799e-01	1.468085106382978622e-01	4.893617021276595869e-02	7.808510638297871953e-01	6.978723404255319229e-01	-1.000000000000000000e+00
8.297872340425531401e-02	1.276595744680850963e-01	0.000000000000000000e+00	7.361702127659573991e-01	6.574468085106383031e-01	-1.000000000000000000e+00
1.574468085106383031e-01	1.617021276595744794e-01	7.872340425531915153e-02	8.021276595744680771e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
1.319148936170212727e-01	1.553191489361702149e-01	6.382978723404254817e-02	8.170212765957446388e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
1.468085106382978622e-01	9.148936170212765284e-02	1.574468085106383031e-01	7.914893617021276917e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
1.085106382978723444e-01	1.191489361702127714e-01	2.127659574468085141e-03	7.978723404255319007e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
8.723404255319149037e-02	1.893617021276595702e-01	1.340425531914893609e-01	8.468085106382978733e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
1.765957446808510689e-01	1.553191489361702149e-01	7.021276595744681270e-02	8.276595744680851352e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
1.297872340425531845e-01	7.446808510638297518e-02	1.765957446808510689e-01	-1.000000000000000000e+00	-1.000000000000000000e+00	-1.000000000000000000e+00
7.659574468085106336e-02	8.510638297872340566e-03	8.234042553191489588e-01	7.382978723404255428e-01	8.063829787234042534e-01	-1.000000000000000000e+00
5.957446808510638570e-02	6.893617021276595702e-01	1.000000000000000056e-01	5.234042553191489144e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
1.404255319148936254e-01	8.404255319148936643e-01	1.851063829787233939e-01	5.404255319148936199e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
8.510638297872340219e-02	1.000000000000000056e-01	5.085106382978723527e-01	5.042553191489361764e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
7.936170212765957244e-01	8.510638297872340219e-02	6.765957446808510412e-01	1.446808510638297740e-01	6.446808510638297740e-01	5.319148936170212671e-01
9.063829787234042312e-01	4.680851063829787051e-02	1.063829787234042562e-01	5.063829787234042090e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
8.212765957446808152e-01	4.255319148936170109e-02	1.085106382978723444e-01	4.957446808510638236e-01	4.000000000000000222e-01	-1.000000000000000000e+00
8.212765957446808152e-01	4.255319148936170109e-02	1.085106382978723444e-01	4.957446808510638236e-01	4.000000000000000222e-01	-1.000000000000000000e+00
8.468085106382978733e-01	1.382978723404255372e-01	5.021276595744680327e-01	-1.000000000000000000e+00	-1.000000000000000000e+00	-1.000000000000000000e+00
8.212765957446808152e-01	5.957446808510638570e-02	1.765957446808510689e-01	2.021276595744680715e-01	4.765957446808510856e-01	-1.000000000000000000e+00
4.255319148936170283e-03	1.319148936170212727e-01	2.468085106382978677e-01	6.063829787234042978e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
6.382978723404254991e-03	1.617021276595744794e-01	2.617021276595744572e-01	6.297872340425532123e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
2.127659574468085141e-03	1.297872340425531845e-01	8.510638297872340496e-01	2.297872340425531901e-01	5.659574468085106780e-01	-1.000000000000000000e+00
8.148936170212766061e-01	4.680851063829787051e-02	1.574468085106383031e-01	4.914893617021276473e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
4.893617021276595869e-02	1.510638297872340385e-01	2.234042553191489255e-01	6.361702127659574213e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
1.127659574468085069e-01	2.234042553191489255e-01	-1.000000000000000000e+00	-1.000000000000000000e+00	-1.000000000000000000e+00	-1.000000000000000000e+00
8.851063829787233495e-01	4.042553191489361986e-02	8.382978723404255206e-01	2.106382978723404242e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
8.468085106382978733e-01	4.255319148936170109e-02	8.000000000000000444e-01	1.638297872340425398e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
7.893617021276595480e-01	1.276595744680850998e-02	7.489361702127659282e-01	1.191489361702127714e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
8.191489361702127825e-01	2.340425531914893525e-02	1.191489361702127714e-01	-1.000000000000000000e+00	-1.000000000000000000e+00	-1.000000000000000000e+00
8.361702127659574879e-01	6.382978723404254817e-02	1.000000000000000056e-01	1.085106382978723444e-01	1.617021276595744794e-01	5.170212765957447054e-01
8.957446808510638459e-01	1.255319148936170082e-01	6.744680851063830085e-01	5.978723404255319451e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
8.595744680851064023e-01	7.382978723404255428e-01	1.127659574468085069e-01	5.659574468085106780e-01	5.255319148936170581e-01	-1.000000000000000000e+00
8.702127659574467877e-01	4.255319148936170283e-03	8.510638297872340496e-01	1.936170212765957466e-01	6.319148936170212449e-01	-1.000000000000000000e+00
8.702127659574467877e-01	4.255319148936170283e-03	8.510638297872340496e-01	1.936170212765957466e-01	6.319148936170212449e-01	-1.000000000000000000e+00
9.063829787234042312e-01	7.936170212765957244e-01	8.297872340425531401e-02	-1.000000000000000000e+00	-1.000000000000000000e+00	-1.000000000000000000e+00
8.319148936170213116e-01	7.978723404255319007e-01	1.340425531914893609e-01	6.808510638297872175e-01	6.468085106382979177e-01	5.574468085106383253e-01
7.936170212765957244e-01	8.978723404255318785e-01	7.425531914893617191e-01	-1.000000000000000000e+00	-1.000000000000000000e+00	-1.000000000000000000e+00
7.808510638297871953e-01	7.340425531914893664e-01	6.829787234042553612e-01	1.680851063829787162e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
7.425531914893617191e-01	6.978723404255319229e-01	6.553191489361701594e-01	2.276595744680851019e-01	6.276595744680850686e-01	-1.000000000000000000e+00
7.489361702127659282e-01	6.872340425531915376e-01	-1.000000000000000000e+00	-1.000000000000000000e+00	-1.000000000000000000e+00	-1.000000000000000000e+00
9.127659574468085513e-01	8.276595744680851352e-01	6.659574468085106558e-01	4.808510638297872064e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
1.063829787234042527e-02	8.553191489361702260e-01	6.936170212765957466e-01	6.148936170212766505e-01	4.595744680851063801e-01	-1.000000000000000000e+00
2.765957446808510467e-02	8.723404255319149314e-01	7.042553191489361319e-01	6.468085106382979177e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
1.085106382978723444e-01	2.021276595744680715e-01	7.148936170212766283e-01	-1.000000000000000000e+00	-1.000000000000000000e+00	-1.000000000000000000e+00
9.787234042553191737e-02	7.276595744680851574e-01	6.999999999999999556e-01	6.659574468085106558e-01	4.936170212765957355e-01	4.595744680851063801e-01
5.957446808510638570e-02	8.127659574468084624e-01	7.659574468085106336e-01	7.531914893617021045e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
5.744680851063829752e-02	9.148936170212765284e-02	8.170212765957446388e-01	7.872340425531915153e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
6.382978723404254991e-03	9.574468085106382920e-02	7.808510638297871953e-01	7.595744680851064246e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
6.382978723404254991e-03	8.723404255319149037e-02	7.617021276595744572e-01	7.319148936170212227e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
6.382978723404254991e-03	8.723404255319149037e-02	7.617021276595744572e-01	7.319148936170212227e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
9.021276595744680549e-01	8.425531914893616969e-01	8.106382978723404298e-01	7.723404255319148426e-01	7.255319148936170137e-01	-1.000000000000000000e+00
2.127659574468085055e-02	8.106382978723404298e-01	7.765957446808510189e-01	7.744680851063829863e-01	7.085106382978723083e-01	-1.000000000000000000e+00
1.340425531914893609e-01	7.148936170212766283e-01	6.808510638297872175e-01	6.468085106382979177e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
1.553191489361702149e-01	7.127659574468084847e-01	6.957446808510637792e-01	6.574468085106383031e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
6.851063829787233939e-01	6.553191489361701594e-01	1.893617021276595702e-01	2.212765957446808374e-01	6.063829787234042978e-01	-1.000000000000000000e+00
1.553191489361702149e-01	7.702127659574468099e-01	7.340425531914893664e-01	2.595744680851063690e-01	7.042553191489361319e-01	-1.000000000000000000e+00
7.872340425531915153e-02	7.510638297872340718e-01	6.999999999999999556e-01	6.723404255319148648e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
8.489361702127659060e-01	7.425531914893617191e-01	6.170212765957446832e-01	5.723404255319148870e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
7.978723404255319007e-01	1.319148936170212727e-01	6.702127659574468321e-01	5.936170212765957688e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
7.148936170212766283e-01	5.063829787234042090e-01	2.595744680851063690e-01	3.170212765957446943e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
6.319148936170212449e-01	3.170212765957446943e-01	3.659574468085106114e-01	-1.000000000000000000e+00	-1.000000000000000000e+00	-1.000000000000000000e+00
1.021276595744680799e-01	2.106382978723404242e-01	6.617021276595744794e-01	3.914893617021276695e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
2.978723404255319285e-02	8.723404255319149037e-02	7.702127659574468099e-01	1.744680851063829807e-01	2.425531914893616914e-01	-1.000000000000000000e+00
8.021276595744680771e-01	2.510638297872340163e-01	2.659574468085106336e-01	6.723404255319148648e-01	3.148936170212766061e-01	-1.000000000000000000e+00
7.446808510638297518e-01	2.127659574468085124e-01	6.297872340425532123e-01	2.851063829787234272e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
7.659574468085106336e-01	7.170212765957446610e-01	2.382978723404255428e-01	6.787234042553191848e-01	4.638297872340425565e-01	-1.000000000000000000e+00
7.659574468085106336e-01	7.170212765957446610e-01	2.382978723404255428e-01	6.787234042553191848e-01	4.638297872340425565e-01	-1.000000000000000000e+00
7.787234042553191626e-01	2.553191489361701927e-01	3.340425531914893442e-01	-1.000000000000000000e+00	-1.000000000000000000e+00	-1.000000000000000000e+00
5.106382978723403993e-02	3.297872340425531679e-01	3.702127659574467877e-01	4.851063829787233828e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
5.957446808510638570e-02	3.191489361702127825e-01	4.148936170212765839e-01	4.829787234042552946e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
7.234042553191488700e-02	3.531914893617021378e-01	4.085106382978723194e-01	4.978723404255319118e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
9.297872340425531457e-01	2.553191489361701927e-01	3.574468085106383142e-01	4.042553191489361430e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
9.319148936170212894e-01	2.276595744680851019e-01	3.489361702127659615e-01	4.106382978723404076e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
6.595744680851063635e-02	8.170212765957446388e-01	7.361702127659573991e-01	3.404255319148936088e-01	3.914893617021276695e-01	3.702127659574467877e-01
7.021276595744681270e-02	3.234042553191489588e-01	4.042553191489361430e-01	4.340425531914893775e-01	5.106382978723403854e-01	-1.000000000000000000e+00
7.021276595744681270e-02	3.234042553191489588e-01	4.042553191489361430e-01	4.340425531914893775e-01	5.106382978723403854e-01	-1.000000000000000000e+00
4.680851063829787051e-02	2.170212765957446888e-01	5.914893617021276251e-01	4.680851063829787329e-01	3.978723404255319340e-01	-1.000000000000000000e+00
2.127659574468085141e-03	2.234042553191489255e-01	6.148936170212766505e-01	4.468085106382978511e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
4.468085106382978927e-02	1.787234042553191571e-01	2.021276595744680715e-01	2.319148936170212782e-01	5.659574468085106780e-01	3.063829787234042534e-01
5.744680851063829752e-02	1.957446808510638347e-01	2.978723404255319007e-01	-1.000000000000000000e+00	-1.000000000000000000e+00	-1.000000000000000000e+00
8.957446808510638459e-01	2.255319148936170137e-01	2.957446808510638125e-01	-1.000000000000000000e+00	-1.000000000000000000e+00	-1.000000000000000000e+00
8.978723404255318785e-01	1.063829787234042527e-02	2.234042553191489255e-01	2.680851063829787218e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
9.361702127659574657e-01	1.382978723404255372e-01	1.893617021276595702e-01	2.404255319148936032e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
9.361702127659574657e-01	1.382978723404255372e-01	1.893617021276595702e-01	2.404255319148936032e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
2.553191489361701996e-02	9.574468085106382920e-02	8.723404255319149314e-01	2.446808510638297796e-01	3.063829787234042534e-01	-1.000000000000000000e+00
4.255319148936170283e-03	8.957446808510638459e-01	7.021276595744681270e-02	2.191489361702127769e-01	2.829787234042553390e-01	-1.000000000000000000e+00
6.382978723404254817e-02	7.617021276595744572e-01	2.468085106382978677e-01	2.893617021276595480e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
4.255319148936170109e-02	7.404255319148935754e-01	2.531914893617021045e-01	3.021276595744680771e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
3.617021276595744350e-02	7.255319148936170137e-01	2.361702127659574546e-01	2.787234042553191626e-01	3.106382978723404298e-01	-1.000000000000000000e+00
8.127659574468084624e-01	1.872340425531914820e-01	2.744680851063829863e-01	3.234042553191489588e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
1.808510638297872453e-01	2.680851063829787218e-01	6.893617021276595702e-01	3.212765957446808707e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
1.297872340425531845e-01	2.127659574468085124e-01	2.744680851063829863e-01	4.617021276595744683e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
1.531914893617021267e-01	2.446808510638297796e-01	2.936170212765957244e-01	4.914893617021276473e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
2.234042553191489255e-01	3.148936170212766061e-01	3.765957446808510523e-01	5.638297872340425343e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
2.382978723404255428e-01	3.978723404255319340e-01	3.382978723404255206e-01	4.382978723404255539e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
2.468085106382978677e-01	5.127659574468085291e-01	4.617021276595744683e-01	5.659574468085106780e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
1.680851063829787162e-01	5.553191489361701816e-01	5.191489361702127381e-01	4.170212765957446721e-01	-1.000000000000000000e+00	-1.000000000000000000e+00
1.702127659574468044e-01	-1.000000000000000000e+00	-1.000000000000000000e+00	-1.000000000000000000e+00	-1.000000000000000000e+00	-1.000000000000000000e+00
